Model,MSO44
-8.85200000e-05,-1.28906250e-03
-8.83600000e-05,-1.00781250e-03
-8.82000000e-05,-1.24843750e-03
-8.80400000e-05,-1.26093750e-03
-8.78800000e-05,-1.21875000e-03
-8.77200000e-05,-1.58437500e-03
-8.75600000e-05,-1.40781250e-03
-8.74000000e-05,-1.21406250e-03
-8.72400000e-05,-8.28125000e-04
-8.70800000e-05,-7.23437500e-04
-8.69200000e-05,-1.75312500e-03
-8.67600000e-05,-1.77968750e-03
-8.66000000e-05,-9.09375000e-04
-8.64400000e-05,-8.65625000e-04
-8.62800000e-05,-1.35937500e-03
-8.61200000e-05,-1.15781250e-03
-8.59600000e-05,-9.85937500e-04
-8.58000000e-05,-1.19375000e-03
-8.56400000e-05,-1.41093750e-03
-8.54800000e-05,-1.14062500e-03
-8.53200000e-05,-5.84375000e-04
-8.51600000e-05,-1.52968750e-03
-8.50000000e-05,-1.15468750e-03
-8.48400000e-05,-8.29687500e-04
-8.46800000e-05,-1.24218750e-03
-8.45200000e-05,-9.98437500e-04
-8.43600000e-05,-7.92187500e-04
-8.42000000e-05,-1.26875000e-03
-8.40400000e-05,-1.26093750e-03
-8.38800000e-05,-9.12500000e-04
-8.37200000e-05,-9.25000000e-04
-8.35600000e-05,-6.18750000e-04
-8.34000000e-05,-1.24062500e-03
-8.32400000e-05,-1.69843750e-03
-8.30800000e-05,-1.03125000e-03
-8.29200000e-05,-7.50000000e-04
-8.27600000e-05,-7.89062500e-04
-8.26000000e-05,-9.48437500e-04
-8.24400000e-05,-1.20468750e-03
-8.22800000e-05,-7.62500000e-04
-8.21200000e-05,-1.03125000e-03
-8.19600000e-05,-1.57812500e-03
-8.18000000e-05,-6.23437500e-04
-8.16400000e-05,-1.02656250e-03
-8.14800000e-05,-1.53281250e-03
-8.13200000e-05,-7.51562500e-04
-8.11600000e-05,-8.45312500e-04
-8.10000000e-05,-8.92187500e-04
-8.08400000e-05,-6.28125000e-04
-8.06800000e-05,-1.18593750e-03
-8.05200000e-05,-1.46093750e-03
-8.03600000e-05,-9.56250000e-04
-8.02000000e-05,-9.81250000e-04
-8.00400000e-05,-6.90625000e-04
-7.98800000e-05,-1.98437500e-04
-7.97200000e-05,-1.62500000e-03
-7.95600000e-05,-1.45937500e-03
-7.94000000e-05,-5.32812500e-04
-7.92400000e-05,-5.68750000e-04
-7.90800000e-05,-9.31250000e-04
-7.89200000e-05,-1.02812500e-03
-7.87600000e-05,-5.03125000e-04
-7.86000000e-05,-7.37500000e-04
-7.84400000e-05,-1.49218750e-03
-7.82800000e-05,-6.89062500e-04
-7.81200000e-05,-2.76562500e-04
-7.79600000e-05,-1.36875000e-03
-7.78000000e-05,-7.45312500e-04
-7.76400000e-05,-5.17187500e-04
-7.74800000e-05,-9.87500000e-04
-7.73200000e-05,-6.04687500e-04
-7.71600000e-05,-6.64062500e-04
-7.70000000e-05,-8.46875000e-04
-7.68400000e-05,-1.07656250e-03
-7.66800000e-05,-7.15625000e-04
-7.65200000e-05,-4.26562500e-04
-7.63600000e-05,-4.78125000e-04
-7.62000000e-05,-1.03750000e-03
-7.60400000e-05,-1.28437500e-03
-7.58800000e-05,-7.18750000e-04
-7.57200000e-05,-5.40625000e-04
-7.55600000e-05,-3.79687500e-04
-7.54000000e-05,-6.17187500e-04
-7.52400000e-05,-9.34375000e-04
-7.50800000e-05,-6.67187500e-04
-7.49200000e-05,-6.04687500e-04
-7.47600000e-05,-9.39062500e-04
-7.46000000e-05,-3.64062500e-04
-7.44400000e-05,-5.54687500e-04
-7.42800000e-05,-1.10625000e-03
-7.41200000e-05,-5.62500000e-04
-7.39600000e-05,-6.56250000e-04
-7.38000000e-05,-4.68750000e-04
-7.36400000e-05,-4.04687500e-04
-7.34800000e-05,-7.20312500e-04
-7.33200000e-05,-9.26562500e-04
-7.31600000e-05,-5.23437500e-04
-7.30000000e-05,-8.65625000e-04
-7.28400000e-05,-3.56250000e-04
-7.26800000e-05,-1.25000000e-05
-7.25200000e-05,-1.30625000e-03
-7.23600000e-05,-1.22812500e-03
-7.22000000e-05,-1.71875000e-04
-7.20400000e-05,-2.37500000e-04
-7.18800000e-05,-7.45312500e-04
-7.17200000e-05,-5.84375000e-04
-7.15600000e-05,-2.67187500e-04
-7.14000000e-05,-4.89062500e-04
-7.12400000e-05,-1.01406250e-03
-7.10800000e-05,-2.21875000e-04
-7.09200000e-05,-1.75000000e-04
-7.07600000e-05,-1.03125000e-03
-7.06000000e-05,-4.01562500e-04
-7.04400000e-05,-6.25000000e-06
-7.02800000e-05,-7.26562500e-04
-7.01200000e-05,-3.65625000e-04
-6.99600000e-05,-2.21875000e-04
-6.98000000e-05,-7.87500000e-04
-6.96400000e-05,-8.23437500e-04
-6.94800000e-05,-1.18750000e-04
-6.93200000e-05,-2.18750000e-04
-6.91600000e-05,1.50000000e-04
-6.90000000e-05,-5.87500000e-04
-6.88400000e-05,-1.09375000e-03
-6.86800000e-05,-4.48437500e-04
-6.85200000e-05,-9.37500000e-05
-6.83600000e-05,7.96875000e-05
-6.82000000e-05,-3.04687500e-04
-6.80400000e-05,-6.17187500e-04
-6.78800000e-05,-4.06250000e-05
-6.77200000e-05,-3.39062500e-04
-6.75600000e-05,-8.01562500e-04
-6.74000000e-05,6.25000000e-05
-6.72400000e-05,-3.43750000e-04
-6.70800000e-05,-5.60937500e-04
-6.69200000e-05,-1.00000000e-04
-6.67600000e-05,-7.03125000e-05
-6.66000000e-05,-2.64062500e-04
-6.64400000e-05,-2.40625000e-04
-6.62800000e-05,-2.39062500e-04
-6.61200000e-05,-4.06250000e-04
-6.59600000e-05,-3.09375000e-04
-6.58000000e-05,-1.60937500e-04
-6.56400000e-05,1.37500000e-04
-6.54800000e-05,2.64062500e-04
-6.53200000e-05,-7.57812500e-04
-6.51600000e-05,-7.93750000e-04
-6.50000000e-05,1.10937500e-04
-6.48400000e-05,2.82812500e-04
-6.46800000e-05,-1.65625000e-04
-6.45200000e-05,-2.14062500e-04
-6.43600000e-05,1.00000000e-04
-6.42000000e-05,-8.59375000e-05
-6.40400000e-05,-4.20312500e-04
-6.38800000e-05,-1.01562500e-04
-6.37200000e-05,4.09375000e-04
-6.35600000e-05,-5.09375000e-04
-6.34000000e-05,-1.87500000e-04
-6.32400000e-05,1.62500000e-04
-6.30800000e-05,6.25000000e-06
-6.29200000e-05,1.32812500e-04
-6.27600000e-05,2.21875000e-04
-6.26000000e-05,-2.60937500e-04
-6.24400000e-05,-2.56250000e-04
-6.22800000e-05,2.54687500e-04
-6.21200000e-05,1.65625000e-04
-6.19600000e-05,5.53125000e-04
-6.18000000e-05,3.90625000e-05
-6.16400000e-05,-6.65625000e-04
-6.14800000e-05,6.40625000e-05
-6.13200000e-05,4.35937500e-04
-6.11600000e-05,3.89062500e-04
-6.10000000e-05,2.34375000e-04
-6.08400000e-05,2.96875000e-05
-6.06800000e-05,2.82812500e-04
-6.05200000e-05,1.28125000e-04
-6.03600000e-05,-3.31250000e-04
-6.02000000e-05,5.73437500e-04
-6.00400000e-05,2.56250000e-04
-5.98800000e-05,-3.06250000e-04
-5.97200000e-05,5.15625000e-04
-5.95600000e-05,3.00000000e-04
-5.94000000e-05,2.26562500e-04
-5.92400000e-05,5.62500000e-04
-5.90800000e-05,8.90625000e-05
-5.89200000e-05,-1.00000000e-04
-5.87600000e-05,4.03125000e-04
-5.86000000e-05,4.28125000e-04
-5.84400000e-05,5.45312500e-04
-5.82800000e-05,9.53125000e-04
-5.81200000e-05,-3.23437500e-04
-5.79600000e-05,-2.71875000e-04
-5.78000000e-05,5.03125000e-04
-5.76400000e-05,7.06250000e-04
-5.74800000e-05,3.48437500e-04
-5.73200000e-05,1.40625000e-04
-5.71600000e-05,6.71875000e-04
-5.70000000e-05,5.60937500e-04
-5.68400000e-05,-3.07812500e-04
-5.66800000e-05,5.00000000e-04
-5.65200000e-05,8.29687500e-04
-5.63600000e-05,-2.29687500e-04
-5.62000000e-05,4.75000000e-04
-5.60400000e-05,7.23437500e-04
-5.58800000e-05,2.37500000e-04
-5.57200000e-05,6.53125000e-04
-5.55600000e-05,4.12500000e-04
-5.54000000e-05,1.92187500e-04
-5.52400000e-05,7.81250000e-05
-5.50800000e-05,5.15625000e-04
-5.49200000e-05,6.78125000e-04
-5.47600000e-05,6.98437500e-04
-5.46000000e-05,2.09375000e-04
-5.44400000e-05,-1.00000000e-04
-5.42800000e-05,4.25000000e-04
-5.41200000e-05,5.81250000e-04
-5.39600000e-05,8.12500000e-04
-5.38000000e-05,5.57812500e-04
-5.36400000e-05,7.65625000e-05
-5.34800000e-05,4.85937500e-04
-5.33200000e-05,6.51562500e-04
-5.31600000e-05,1.96875000e-04
-5.30000000e-05,9.00000000e-04
-5.28400000e-05,5.98437500e-04
-5.26800000e-05,3.12500000e-05
-5.25200000e-05,5.42187500e-04
-5.23600000e-05,4.98437500e-04
-5.22000000e-05,7.76562500e-04
-5.20400000e-05,7.25000000e-04
-5.18800000e-05,3.21875000e-04
-5.17200000e-05,3.03125000e-04
-5.15600000e-05,7.09375000e-04
-5.14000000e-05,3.50000000e-04
-5.12400000e-05,7.78125000e-04
-5.10800000e-05,1.22812500e-03
-5.09200000e-05,-1.89062500e-04
-5.07600000e-05,-1.34375000e-04
-5.06000000e-05,9.93750000e-04
-5.04400000e-05,7.54687500e-04
-5.02800000e-05,4.64062500e-04
-5.01200000e-05,5.78125000e-04
-4.99600000e-05,9.32812500e-04
-4.98000000e-05,7.51562500e-04
-4.96400000e-05,5.31250000e-05
-4.94800000e-05,9.06250000e-04
-4.93200000e-05,1.15312500e-03
-4.91600000e-05,5.15625000e-05
-4.90000000e-05,8.96875000e-04
-4.88400000e-05,1.14531250e-03
-4.86800000e-05,3.29687500e-04
-4.85200000e-05,8.31250000e-04
-4.83600000e-05,8.10937500e-04
-4.82000000e-05,5.46875000e-04
-4.80400000e-05,4.59375000e-04
-4.78800000e-05,8.32812500e-04
-4.77200000e-05,8.48437500e-04
-4.75600000e-05,1.04843750e-03
-4.74000000e-05,4.42187500e-04
-4.72400000e-05,1.01562500e-04
-4.70800000e-05,5.50000000e-04
-4.69200000e-05,9.92187500e-04
-4.67600000e-05,9.90625000e-04
-4.66000000e-05,6.28125000e-04
-4.64400000e-05,4.26562500e-04
-4.62800000e-05,9.12500000e-04
-4.61200000e-05,7.65625000e-04
-4.59600000e-05,1.28125000e-04
-4.58000000e-05,1.05156250e-03
-4.56400000e-05,6.84375000e-04
-4.54800000e-05,2.35937500e-04
-4.53200000e-05,8.17187500e-04
-4.51600000e-05,1.05937500e-03
-4.50000000e-05,6.23437500e-04
-4.48400000e-05,6.46875000e-04
-4.46800000e-05,7.20312500e-04
-4.45200000e-05,4.98437500e-04
-4.43600000e-05,5.37500000e-04
-4.42000000e-05,9.75000000e-04
-4.40400000e-05,1.00000000e-03
-4.38800000e-05,1.02812500e-03
-4.37200000e-05,1.65625000e-04
-4.35600000e-05,1.84375000e-04
-4.34000000e-05,1.21718750e-03
-4.32400000e-05,1.07968750e-03
-4.30800000e-05,6.90625000e-04
-4.29200000e-05,7.96875000e-04
-4.27600000e-05,9.67187500e-04
-4.26000000e-05,6.25000000e-04
-4.24400000e-05,4.96875000e-04
-4.22800000e-05,8.64062500e-04
-4.21200000e-05,1.34375000e-03
-4.19600000e-05,3.79687500e-04
-4.18000000e-05,7.45312500e-04
-4.16400000e-05,1.10312500e-03
-4.14800000e-05,8.18750000e-04
-4.13200000e-05,9.28125000e-04
-4.11600000e-05,1.04062500e-03
-4.10000000e-05,5.37500000e-04
-4.08400000e-05,5.50000000e-04
-4.06800000e-05,1.01718750e-03
-4.05200000e-05,8.35937500e-04
-4.03600000e-05,1.37812500e-03
-4.02000000e-05,7.70312500e-04
-4.00400000e-05,9.21875000e-05
-3.98800000e-05,8.67187500e-04
-3.97200000e-05,1.22187500e-03
-3.95600000e-05,1.11875000e-03
-3.94000000e-05,8.96875000e-04
-3.92400000e-05,6.20312500e-04
-3.90800000e-05,1.21718750e-03
-3.89200000e-05,7.96875000e-04
-3.87600000e-05,3.60937500e-04
-3.86000000e-05,1.32343750e-03
-3.84400000e-05,8.96875000e-04
-3.82800000e-05,3.65625000e-04
-3.81200000e-05,1.21093750e-03
-3.79600000e-05,1.10312500e-03
-3.78000000e-05,7.81250000e-04
-3.76400000e-05,1.18750000e-03
-3.74800000e-05,8.23437500e-04
-3.73200000e-05,5.48437500e-04
-3.71600000e-05,9.04687500e-04
-3.70000000e-05,9.79687500e-04
-3.68400000e-05,1.14843750e-03
-3.66800000e-05,1.57812500e-03
-3.65200000e-05,1.10937500e-04
-3.63600000e-05,3.06250000e-04
-3.62000000e-05,1.18281250e-03
-3.60400000e-05,1.36875000e-03
-3.58800000e-05,1.10312500e-03
-3.57200000e-05,7.28125000e-04
-3.55600000e-05,1.20625000e-03
-3.54000000e-05,1.05625000e-03
-3.52400000e-05,3.85937500e-04
-3.50800000e-05,9.87500000e-04
-3.49200000e-05,1.35625000e-03
-3.47600000e-05,4.85937500e-04
-3.46000000e-05,1.02500000e-03
-3.44400000e-05,1.28593750e-03
-3.42800000e-05,9.43750000e-04
-3.41200000e-05,1.19531250e-03
-3.39600000e-05,1.04843750e-03
-3.38000000e-05,9.10937500e-04
-3.36400000e-05,6.93750000e-04
-3.34800000e-05,1.21250000e-03
-3.33200000e-05,1.27500000e-03
-3.31600000e-05,1.41406250e-03
-3.30000000e-05,8.90625000e-04
-3.28400000e-05,3.65625000e-04
-3.26800000e-05,1.00781250e-03
-3.25200000e-05,1.41718750e-03
-3.23600000e-05,1.32500000e-03
-3.22000000e-05,1.11875000e-03
-3.20400000e-05,7.90625000e-04
-3.18800000e-05,1.14843750e-03
-3.17200000e-05,1.23593750e-03
-3.15600000e-05,7.71875000e-04
-3.14000000e-05,1.45625000e-03
-3.12400000e-05,1.25468750e-03
-3.10800000e-05,5.93750000e-04
-3.09200000e-05,1.13750000e-03
-3.07600000e-05,1.13593750e-03
-3.06000000e-05,1.34843750e-03
-3.04400000e-05,1.38281250e-03
-3.02800000e-05,1.01562500e-03
-3.01200000e-05,7.82812500e-04
-2.99600000e-05,1.24062500e-03
-2.98000000e-05,1.01875000e-03
-2.96400000e-05,1.24531250e-03
-2.94800000e-05,1.69531250e-03
-2.93200000e-05,3.48437500e-04
-2.91600000e-05,4.29687500e-04
-2.90000000e-05,1.35625000e-03
-2.88400000e-05,1.43750000e-03
-2.86800000e-05,9.39062500e-04
-2.85200000e-05,9.09375000e-04
-2.83600000e-05,1.31406250e-03
-2.82000000e-05,1.06718750e-03
-2.80400000e-05,4.98437500e-04
-2.78800000e-05,1.17343750e-03
-2.77200000e-05,1.38750000e-03
-2.75600000e-05,4.75000000e-04
-2.74000000e-05,1.06406250e-03
-2.72400000e-05,1.58593750e-03
-2.70800000e-05,7.39062500e-04
-2.69200000e-05,1.09531250e-03
-2.67600000e-05,1.04843750e-03
-2.66000000e-05,7.31250000e-04
-2.64400000e-05,6.67187500e-04
-2.62800000e-05,1.08437500e-03
-2.61200000e-05,1.01406250e-03
-2.59600000e-05,1.59062500e-03
-2.58000000e-05,8.31250000e-04
-2.56400000e-05,3.87500000e-04
-2.54800000e-05,9.23437500e-04
-2.53200000e-05,1.23125000e-03
-2.51600000e-05,1.27343750e-03
-2.50000000e-05,9.84375000e-04
-2.48400000e-05,7.48437500e-04
-2.46800000e-05,1.24062500e-03
-2.45200000e-05,1.12187500e-03
-2.43600000e-05,5.12500000e-04
-2.42000000e-05,1.50781250e-03
-2.40400000e-05,9.70312500e-04
-2.38800000e-05,5.79687500e-04
-2.37200000e-05,1.25000000e-03
-2.35600000e-05,1.24062500e-03
-2.34000000e-05,1.05937500e-03
-2.32400000e-05,1.17031250e-03
-2.30800000e-05,1.15468750e-03
-2.29200000e-05,8.09375000e-04
-2.27600000e-05,8.75000000e-04
-2.26000000e-05,1.15312500e-03
-2.24400000e-05,1.31406250e-03
-2.22800000e-05,1.48750000e-03
-2.21200000e-05,4.43750000e-04
-2.19600000e-05,4.60937500e-04
-2.18000000e-05,1.49375000e-03
-2.16400000e-05,1.35000000e-03
-2.14800000e-05,9.87500000e-04
-2.13200000e-05,9.68750000e-04
-2.11600000e-05,1.35312500e-03
-2.10000000e-05,9.82812500e-04
-2.08400000e-05,6.70312500e-04
-2.06800000e-05,1.02656250e-03
-2.05200000e-05,1.60625000e-03
-2.03600000e-05,6.26562500e-04
-2.02000000e-05,9.95312500e-04
-2.00400000e-05,1.23281250e-03
-1.98800000e-05,9.42187500e-04
-1.97200000e-05,1.20312500e-03
-1.95600000e-05,1.23437500e-03
-1.94000000e-05,7.42187500e-04
-1.92400000e-05,6.95312500e-04
-1.90800000e-05,1.08906250e-03
-1.89200000e-05,1.10937500e-03
-1.87600000e-05,1.59687500e-03
-1.86000000e-05,1.00156250e-03
-1.84400000e-05,3.31250000e-04
-1.82800000e-05,1.00000000e-03
-1.81200000e-05,1.35156250e-03
-1.79600000e-05,1.27812500e-03
-1.78000000e-05,1.17812500e-03
-1.76400000e-05,8.95312500e-04
-1.74800000e-05,1.22031250e-03
-1.73200000e-05,1.10000000e-03
-1.71600000e-05,5.89062500e-04
-1.70000000e-05,1.41875000e-03
-1.68400000e-05,1.06093750e-03
-1.66800000e-05,5.07812500e-04
-1.65200000e-05,1.29218750e-03
-1.63600000e-05,1.31875000e-03
-1.62000000e-05,1.06406250e-03
-1.60400000e-05,1.44843750e-03
-1.58800000e-05,1.06875000e-03
-1.57200000e-05,6.57812500e-04
-1.55600000e-05,1.11718750e-03
-1.54000000e-05,1.10312500e-03
-1.52400000e-05,1.40937500e-03
-1.50800000e-05,1.82812500e-03
-1.49200000e-05,5.71875000e-04
-1.47600000e-05,4.87500000e-04
-1.46000000e-05,1.43437500e-03
-1.44400000e-05,1.49375000e-03
-1.42800000e-05,1.20312500e-03
-1.41200000e-05,1.02500000e-03
-1.39600000e-05,1.31875000e-03
-1.38000000e-05,1.28437500e-03
-1.36400000e-05,5.85937500e-04
-1.34800000e-05,1.31406250e-03
-1.33200000e-05,1.58750000e-03
-1.31600000e-05,6.34375000e-04
-1.30000000e-05,1.22500000e-03
-1.28400000e-05,1.46562500e-03
-1.26800000e-05,1.08281250e-03
-1.25200000e-05,1.27656250e-03
-1.23600000e-05,1.13750000e-03
-1.22000000e-05,1.05312500e-03
-1.20400000e-05,7.87500000e-04
-1.18800000e-05,1.30156250e-03
-1.17200000e-05,1.48593750e-03
-1.15600000e-05,1.41250000e-03
-1.14000000e-05,9.90625000e-04
-1.12400000e-05,5.28125000e-04
-1.10800000e-05,1.10781250e-03
-1.09200000e-05,1.38125000e-03
-1.07600000e-05,1.48750000e-03
-1.06000000e-05,1.22656250e-03
-1.04400000e-05,8.50000000e-04
-1.02800000e-05,1.14375000e-03
-1.01200000e-05,1.19062500e-03
-9.96000000e-06,7.17187500e-04
-9.80000000e-06,1.48125000e-03
-9.64000000e-06,1.21093750e-03
-9.48000000e-06,7.29687500e-04
-9.32000000e-06,1.27812500e-03
-9.16000000e-06,1.14843750e-03
-9.00000000e-06,1.31718750e-03
-8.84000000e-06,1.35468750e-03
-8.68000000e-06,1.03125000e-03
-8.52000000e-06,7.82812500e-04
-8.36000000e-06,1.10781250e-03
-8.20000000e-06,1.02812500e-03
-8.04000000e-06,1.26562500e-03
-7.88000000e-06,1.82187500e-03
-7.72000000e-06,5.67187500e-04
-7.56000000e-06,5.59375000e-04
-7.40000000e-06,1.21093750e-03
-7.24000000e-06,1.30468750e-03
-7.08000000e-06,9.65625000e-04
-6.92000000e-06,9.82812500e-04
-6.76000000e-06,1.43125000e-03
-6.60000000e-06,1.11250000e-03
-6.44000000e-06,5.67187500e-04
-6.28000000e-06,1.26406250e-03
-6.12000000e-06,1.43437500e-03
-5.96000000e-06,4.32812500e-04
-5.80000000e-06,1.18125000e-03
-5.64000000e-06,1.52656250e-03
-5.48000000e-06,7.09375000e-04
-5.32000000e-06,1.16718750e-03
-5.16000000e-06,1.24218750e-03
-5.00000000e-06,7.43750000e-04
-4.84000000e-06,7.34375000e-04
-4.68000000e-06,1.19375000e-03
-4.52000000e-06,1.10156250e-03
-4.36000000e-06,1.55468750e-03
-4.20000000e-06,8.93750000e-04
-4.04000000e-06,3.42187500e-04
-3.88000000e-06,8.23437500e-04
-3.72000000e-06,1.24375000e-03
-3.56000000e-06,1.34062500e-03
-3.40000000e-06,9.68750000e-04
-3.24000000e-06,7.39062500e-04
-3.08000000e-06,1.26562500e-03
-2.92000000e-06,1.04687500e-03
-2.76000000e-06,3.56250000e-04
-2.60000000e-06,1.40937500e-03
-2.44000000e-06,1.23593750e-03
-2.28000000e-06,6.85937500e-04
-2.12000000e-06,9.89062500e-04
-1.96000000e-06,1.27031250e-03
-1.80000000e-06,9.25000000e-04
-1.64000000e-06,9.46875000e-04
-1.48000000e-06,9.75000000e-04
-1.32000000e-06,7.12500000e-04
-1.16000000e-06,8.21875000e-04
-1.00000000e-06,1.17812500e-03
-8.40000000e-07,1.19843750e-03
-6.80000000e-07,1.40312500e-03
-5.20000000e-07,4.40625000e-04
-3.60000000e-07,3.23437500e-04
-2.00000000e-07,1.25468750e-03
-4.00000000e-08,1.25156250e-03
1.20000000e-07,9.40625000e-04
2.80000000e-07,8.84234375e-02
4.40000000e-07,9.11968750e-02
6.00000000e-07,inf
7.60000000e-07,inf
9.20000000e-07,9.11921875e-02
1.08000000e-06,9.11968750e-02
1.24000000e-06,inf
1.40000000e-06,inf
1.56000000e-06,9.11968750e-02
1.72000000e-06,9.11937500e-02
1.88000000e-06,inf
2.04000000e-06,inf
2.20000000e-06,inf
2.36000000e-06,9.11968750e-02
2.52000000e-06,9.11968750e-02
2.68000000e-06,inf
2.84000000e-06,9.11968750e-02
3.00000000e-06,inf
3.16000000e-06,9.11468750e-02
3.32000000e-06,9.11703125e-02
3.48000000e-06,9.10281250e-02
3.64000000e-06,9.06281250e-02
3.80000000e-06,8.99500000e-02
3.96000000e-06,8.86000000e-02
4.12000000e-06,8.73421875e-02
4.28000000e-06,8.51687500e-02
4.44000000e-06,8.29765625e-02
4.60000000e-06,8.20828125e-02
4.76000000e-06,8.00843750e-02
4.92000000e-06,7.78843750e-02
5.08000000e-06,7.71640625e-02
5.24000000e-06,7.54828125e-02
5.40000000e-06,7.40218750e-02
5.56000000e-06,7.30937500e-02
5.72000000e-06,7.13375000e-02
5.88000000e-06,7.00000000e-02
6.04000000e-06,6.91875000e-02
6.20000000e-06,6.81453125e-02
