Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-07
Record Length,6250
Zero Index,680.25000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-8.40400000e-05,-9.10937500e-04
-8.38800000e-05,-1.24062500e-03
-8.37200000e-05,-1.08125000e-03
-8.35600000e-05,1.81250000e-04
-8.34000000e-05,-1.08125000e-03
-8.32400000e-05,-1.60937500e-03
-8.30800000e-05,-3.75000000e-05
-8.29200000e-05,-1.28281250e-03
-8.27600000e-05,-1.51875000e-03
-8.26000000e-05,-4.21875000e-04
-8.24400000e-05,-6.78125000e-04
-8.22800000e-05,-1.02187500e-03
-8.21200000e-05,-8.39062500e-04
-8.19600000e-05,-9.87500000e-04
-8.18000000e-05,-3.95312500e-04
-8.16400000e-05,-1.30000000e-03
-8.14800000e-05,-1.11406250e-03
-8.13200000e-05,-7.39062500e-04
-8.11600000e-05,-3.93750000e-04
-8.10000000e-05,-2.31250000e-04
-8.08400000e-05,-7.60937500e-04
-8.06800000e-05,-1.17343750e-03
-8.05200000e-05,-5.57812500e-04
-8.03600000e-05,-7.20312500e-04
-8.02000000e-05,-1.39375000e-03
-8.00400000e-05,-5.25000000e-04
-7.98800000e-05,-9.06250000e-05
-7.97200000e-05,-1.11093750e-03
-7.95600000e-05,-7.07812500e-04
-7.94000000e-05,-4.18750000e-04
-7.92400000e-05,-1.04062500e-03
-7.90800000e-05,-9.78125000e-04
-7.89200000e-05,-1.54687500e-04
-7.87600000e-05,-3.98437500e-04
-7.86000000e-05,-9.32812500e-04
-7.84400000e-05,-9.06250000e-04
-7.82800000e-05,9.53125000e-05
-7.81200000e-05,-9.48437500e-04
-7.79600000e-05,-1.36718750e-03
-7.78000000e-05,-7.09375000e-04
-7.76400000e-05,-5.53125000e-04
-7.74800000e-05,-2.93750000e-04
-7.73200000e-05,-1.23437500e-04
-7.71600000e-05,-9.21875000e-04
-7.70000000e-05,-6.95312500e-04
-7.68400000e-05,-4.67187500e-04
-7.66800000e-05,-1.01562500e-03
-7.65200000e-05,-9.87500000e-04
-7.63600000e-05,1.40625000e-04
-7.62000000e-05,-5.67187500e-04
-7.60400000e-05,-1.37500000e-03
-7.58800000e-05,-1.57812500e-04
-7.57200000e-05,-7.26562500e-04
-7.55600000e-05,-1.12812500e-03
-7.54000000e-05,-3.37500000e-04
-7.52400000e-05,-1.06250000e-04
-7.50800000e-05,-5.73437500e-04
-7.49200000e-05,-9.40625000e-04
-7.47600000e-05,-5.37500000e-04
-7.46000000e-05,-2.18750000e-04
-7.44400000e-05,-1.17343750e-03
-7.42800000e-05,-8.51562500e-04
-7.41200000e-05,-2.25000000e-04
-7.39600000e-05,-1.26562500e-04
-7.38000000e-05,-3.23437500e-04
-7.36400000e-05,-6.89062500e-04
-7.34800000e-05,-9.78125000e-04
-7.33200000e-05,-3.90625000e-04
-7.31600000e-05,-6.57812500e-04
-7.30000000e-05,-1.08750000e-03
-7.28400000e-05,-2.40625000e-04
-7.26800000e-05,4.10937500e-04
-7.25200000e-05,-1.16718750e-03
-7.23600000e-05,-4.62500000e-04
-7.22000000e-05,1.07812500e-04
-7.20400000e-05,-1.06406250e-03
-7.18800000e-05,-6.48437500e-04
-7.17200000e-05,1.20312500e-04
-7.15600000e-05,-1.28125000e-04
-7.14000000e-05,-8.14062500e-04
-7.12400000e-05,-4.81250000e-04
-7.10800000e-05,1.12500000e-04
-7.09200000e-05,-6.78125000e-04
-7.07600000e-05,-1.01562500e-03
-7.06000000e-05,-3.75000000e-04
-7.04400000e-05,-4.45312500e-04
-7.02800000e-05,-4.68750000e-06
-7.01200000e-05,1.85937500e-04
-6.99600000e-05,-8.70312500e-04
-6.98000000e-05,-4.28125000e-04
-6.96400000e-05,-2.57812500e-04
-6.94800000e-05,-9.07812500e-04
-6.93200000e-05,-5.64062500e-04
-6.91600000e-05,6.95312500e-04
-6.90000000e-05,-3.64062500e-04
-6.88400000e-05,-8.09375000e-04
-6.86800000e-05,1.51562500e-04
-6.85200000e-05,-7.12500000e-04
-6.83600000e-05,-6.46875000e-04
-6.82000000e-05,-1.25000000e-04
-6.80400000e-05,2.04687500e-04
-6.78800000e-05,-3.26562500e-04
-6.77200000e-05,-3.04687500e-04
-6.75600000e-05,-1.26562500e-04
-6.74000000e-05,9.37500000e-05
-6.72400000e-05,-1.05625000e-03
-6.70800000e-05,-5.96875000e-04
-6.69200000e-05,2.50000000e-05
-6.67600000e-05,2.25000000e-04
-6.66000000e-05,2.78125000e-04
-6.64400000e-05,-1.48437500e-04
-6.62800000e-05,-5.48437500e-04
-6.61200000e-05,-1.57812500e-04
-6.59600000e-05,1.54687500e-04
-6.58000000e-05,-6.92187500e-04
-6.56400000e-05,-2.46875000e-04
-6.54800000e-05,7.37500000e-04
-6.53200000e-05,-4.25000000e-04
-6.51600000e-05,-4.87500000e-04
-6.50000000e-05,4.37500000e-04
-6.48400000e-05,-3.92187500e-04
-6.46800000e-05,-5.07812500e-04
-6.45200000e-05,4.96875000e-04
-6.43600000e-05,3.10937500e-04
-6.42000000e-05,-4.90625000e-04
-6.40400000e-05,-2.23437500e-04
-6.38800000e-05,9.06250000e-04
-6.37200000e-05,-4.01562500e-04
-6.35600000e-05,-8.32812500e-04
-6.34000000e-05,3.03125000e-04
-6.32400000e-05,1.71875000e-04
-6.30800000e-05,5.82812500e-04
-6.29200000e-05,3.20312500e-04
-6.27600000e-05,-1.32812500e-04
-6.26000000e-05,-5.78125000e-05
-6.24400000e-05,-2.18750000e-05
-6.22800000e-05,-2.04687500e-04
-6.21200000e-05,-2.26562500e-04
-6.19600000e-05,1.14531250e-03
-6.18000000e-05,3.59375000e-05
-6.16400000e-05,-6.06250000e-04
-6.14800000e-05,1.07968750e-03
-6.13200000e-05,-3.15625000e-04
-6.11600000e-05,-5.68750000e-04
-6.10000000e-05,6.26562500e-04
-6.08400000e-05,4.21875000e-04
-6.06800000e-05,-3.90625000e-05
-6.05200000e-05,1.65625000e-04
-6.03600000e-05,1.37500000e-04
-6.02000000e-05,5.87500000e-04
-6.00400000e-05,-3.42187500e-04
-5.98800000e-05,-1.84375000e-04
-5.97200000e-05,3.75000000e-04
-5.95600000e-05,6.79687500e-04
-5.94000000e-05,7.21875000e-04
-5.92400000e-05,3.53125000e-04
-5.90800000e-05,-2.26562500e-04
-5.89200000e-05,4.40625000e-04
-5.87600000e-05,2.96875000e-04
-5.86000000e-05,-3.37500000e-04
-5.84400000e-05,4.35937500e-04
-5.82800000e-05,8.79687500e-04
-5.81200000e-05,-1.40625000e-04
-5.79600000e-05,1.54687500e-04
-5.78000000e-05,4.79687500e-04
-5.76400000e-05,-4.37500000e-05
-5.74800000e-05,-1.35937500e-04
-5.73200000e-05,8.20312500e-04
-5.71600000e-05,5.43750000e-04
-5.70000000e-05,1.20312500e-04
-5.68400000e-05,9.21875000e-05
-5.66800000e-05,1.23125000e-03
-5.65200000e-05,-1.25000000e-05
-5.63600000e-05,-5.82812500e-04
-5.62000000e-05,3.67187500e-04
-5.60400000e-05,5.15625000e-04
-5.58800000e-05,5.81250000e-04
-5.57200000e-05,7.03125000e-04
-5.55600000e-05,1.56250000e-05
-5.54000000e-05,6.25000000e-06
-5.52400000e-05,3.40625000e-04
-5.50800000e-05,1.56250000e-05
-5.49200000e-05,-1.54687500e-04
-5.47600000e-05,1.04218750e-03
-5.46000000e-05,5.12500000e-04
-5.44400000e-05,-5.20312500e-04
-5.42800000e-05,6.68750000e-04
-5.41200000e-05,2.31250000e-04
-5.39600000e-05,4.84375000e-05
-5.38000000e-05,5.29687500e-04
-5.36400000e-05,7.10937500e-04
-5.34800000e-05,3.71875000e-04
-5.33200000e-05,5.15625000e-05
-5.31600000e-05,2.89062500e-04
-5.30000000e-05,8.93750000e-04
-5.28400000e-05,-3.15625000e-04
-5.26800000e-05,-1.07812500e-04
-5.25200000e-05,6.01562500e-04
-5.23600000e-05,7.37500000e-04
-5.22000000e-05,6.07812500e-04
-5.20400000e-05,3.48437500e-04
-5.18800000e-05,1.14062500e-04
-5.17200000e-05,5.21875000e-04
-5.15600000e-05,3.50000000e-04
-5.14000000e-05,-1.87500000e-04
-5.12400000e-05,7.48437500e-04
-5.10800000e-05,1.32812500e-03
-5.09200000e-05,-1.68750000e-04
-5.07600000e-05,3.78125000e-04
-5.06000000e-05,1.03750000e-03
-5.04400000e-05,-2.07812500e-04
-5.02800000e-05,2.46875000e-04
-5.01200000e-05,1.07968750e-03
-4.99600000e-05,8.10937500e-04
-4.98000000e-05,1.68750000e-04
-4.96400000e-05,4.62500000e-04
-4.94800000e-05,9.78125000e-04
-4.93200000e-05,2.87500000e-04
-4.91600000e-05,-2.62500000e-04
-4.90000000e-05,5.60937500e-04
-4.88400000e-05,6.34375000e-04
-4.86800000e-05,8.62500000e-04
-4.85200000e-05,9.39062500e-04
-4.83600000e-05,1.07812500e-04
-4.82000000e-05,3.18750000e-04
-4.80400000e-05,6.89062500e-04
-4.78800000e-05,1.95312500e-04
-4.77200000e-05,3.68750000e-04
-4.75600000e-05,1.43750000e-03
-4.74000000e-05,4.45312500e-04
-4.72400000e-05,-2.03125000e-05
-4.70800000e-05,1.12343750e-03
-4.69200000e-05,1.23437500e-04
-4.67600000e-05,1.06250000e-04
-4.66000000e-05,8.29687500e-04
-4.64400000e-05,9.87500000e-04
-4.62800000e-05,3.82812500e-04
-4.61200000e-05,5.89062500e-04
-4.59600000e-05,6.54687500e-04
-4.58000000e-05,9.53125000e-04
-4.56400000e-05,-3.75000000e-05
-4.54800000e-05,1.18750000e-04
-4.53200000e-05,7.32812500e-04
-4.51600000e-05,1.12187500e-03
-4.50000000e-05,1.17343750e-03
-4.48400000e-05,5.42187500e-04
-4.46800000e-05,2.31250000e-04
-4.45200000e-05,8.28125000e-04
-4.43600000e-05,9.46875000e-04
-4.42000000e-05,2.28125000e-04
-4.40400000e-05,6.82812500e-04
-4.38800000e-05,1.61562500e-03
-4.37200000e-05,3.01562500e-04
-4.35600000e-05,3.57812500e-04
-4.34000000e-05,1.27343750e-03
-4.32400000e-05,4.31250000e-04
-4.30800000e-05,3.50000000e-04
-4.29200000e-05,1.35000000e-03
-4.27600000e-05,1.07187500e-03
-4.26000000e-05,3.68750000e-04
-4.24400000e-05,5.48437500e-04
-4.22800000e-05,1.68593750e-03
-4.21200000e-05,5.00000000e-04
-4.19600000e-05,-7.03125000e-05
-4.18000000e-05,9.65625000e-04
-4.16400000e-05,8.43750000e-04
-4.14800000e-05,1.28281250e-03
-4.13200000e-05,9.81250000e-04
-4.11600000e-05,4.35937500e-04
-4.10000000e-05,7.06250000e-04
-4.08400000e-05,7.73437500e-04
-4.06800000e-05,5.14062500e-04
-4.05200000e-05,6.20312500e-04
-4.03600000e-05,1.74062500e-03
-4.02000000e-05,5.28125000e-04
-4.00400000e-05,4.06250000e-05
-3.98800000e-05,1.93125000e-03
-3.97200000e-05,3.39062500e-04
-3.95600000e-05,4.06250000e-05
-3.94000000e-05,1.27656250e-03
-3.92400000e-05,1.08593750e-03
-3.90800000e-05,6.73437500e-04
-3.89200000e-05,7.40625000e-04
-3.87600000e-05,7.76562500e-04
-3.86000000e-05,1.12968750e-03
-3.84400000e-05,2.60937500e-04
-3.82800000e-05,6.43750000e-04
-3.81200000e-05,9.98437500e-04
-3.79600000e-05,1.39218750e-03
-3.78000000e-05,1.36093750e-03
-3.76400000e-05,6.59375000e-04
-3.74800000e-05,5.04687500e-04
-3.73200000e-05,1.07500000e-03
-3.71600000e-05,1.00312500e-03
-3.70000000e-05,3.45312500e-04
-3.68400000e-05,1.16875000e-03
-3.66800000e-05,1.63125000e-03
-3.65200000e-05,5.56250000e-04
-3.63600000e-05,7.25000000e-04
-3.62000000e-05,1.31562500e-03
-3.60400000e-05,6.15625000e-04
-3.58800000e-05,5.78125000e-04
-3.57200000e-05,1.62812500e-03
-3.55600000e-05,1.27500000e-03
