Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-08
Record Length,2500
Zero Index,271.50000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-8.68000000e-06,1.03906250e-03
-8.60000000e-06,1.75781250e-03
-8.52000000e-06,2.35937500e-03
-8.44000000e-06,2.30468750e-03
-8.36000000e-06,1.68750000e-03
-8.28000000e-06,1.03125000e-03
-8.20000000e-06,1.05468750e-03
-8.12000000e-06,1.02343750e-03
-8.04000000e-06,1.64843750e-03
-7.96000000e-06,1.99218750e-03
-7.88000000e-06,1.85156250e-03
-7.80000000e-06,1.28906250e-03
-7.72000000e-06,1.02343750e-03
-7.64000000e-06,8.04687500e-04
-7.56000000e-06,9.53125000e-04
-7.48000000e-06,1.48437500e-03
-7.40000000e-06,1.69531250e-03
-7.32000000e-06,1.43750000e-03
-7.24000000e-06,1.39843750e-03
-7.16000000e-06,1.70312500e-03
-7.08000000e-06,2.01562500e-03
-7.00000000e-06,1.88281250e-03
-6.92000000e-06,1.28906250e-03
-6.84000000e-06,8.59375000e-04
-6.76000000e-06,7.81250000e-04
-6.68000000e-06,1.47656250e-03
-6.60000000e-06,1.71875000e-03
-6.52000000e-06,1.86718750e-03
-6.44000000e-06,1.62500000e-03
-6.36000000e-06,1.31250000e-03
-6.28000000e-06,1.07031250e-03
-6.20000000e-06,8.90625000e-04
-6.12000000e-06,1.10937500e-03
-6.04000000e-06,1.35156250e-03
-5.96000000e-06,1.89843750e-03
-5.88000000e-06,2.23437500e-03
-5.80000000e-06,1.80468750e-03
-5.72000000e-06,1.00781250e-03
-5.64000000e-06,5.23437500e-04
-5.56000000e-06,1.32031250e-03
-5.48000000e-06,2.03125000e-03
-5.40000000e-06,2.21875000e-03
-5.32000000e-06,1.56250000e-03
-5.24000000e-06,8.43750000e-04
-5.16000000e-06,4.68750000e-04
-5.08000000e-06,8.35937500e-04
-5.00000000e-06,1.51562500e-03
-4.92000000e-06,2.28125000e-03
-4.84000000e-06,2.32031250e-03
