Model,MSO44
5.90000000e-05,7.97062500e-01
6.00000000e-05,7.95375000e-01
6.10000000e-05,7.92906250e-01
6.20000000e-05,7.91937500e-01
6.30000000e-05,7.89562500e-01
6.40000000e-05,7.88187500e-01
6.50000000e-05,7.86562500e-01
6.60000000e-05,7.84218750e-01
6.70000000e-05,7.81968750e-01
6.80000000e-05,7.82062500e-01
6.90000000e-05,7.79031250e-01
7.00000000e-05,7.77812500e-01
7.10000000e-05,7.75781250e-01
7.20000000e-05,7.73125000e-01
7.30000000e-05,7.71875000e-01
7.40000000e-05,7.71000000e-01
7.50000000e-05,7.68968750e-01
7.60000000e-05,7.67375000e-01
7.70000000e-05,7.66125000e-01
7.80000000e-05,7.64125000e-01
7.90000000e-05,7.62593750e-01
8.00000000e-05,7.62375000e-01
8.10000000e-05,7.60437500e-01
8.20000000e-05,7.58875000e-01
8.30000000e-05,7.58000000e-01
8.40000000e-05,7.56656250e-01
8.50000000e-05,7.54656250e-01
8.60000000e-05,7.54250000e-01
8.70000000e-05,7.53000000e-01
8.80000000e-05,7.51937500e-01
8.90000000e-05,7.50437500e-01
9.00000000e-05,7.48093750e-01
9.10000000e-05,7.47093750e-01
9.20000000e-05,7.46281250e-01
9.30000000e-05,7.44125000e-01
9.40000000e-05,7.43531250e-01
9.50000000e-05,7.42562500e-01
9.60000000e-05,7.41781250e-01
9.70000000e-05,7.40281250e-01
9.80000000e-05,7.39656250e-01
9.90000000e-05,7.37718750e-01
1.00000000e-04,7.36812500e-01
1.01000000e-04,7.35968750e-01
1.02000000e-04,7.34500000e-01
1.03000000e-04,7.33250000e-01
1.04000000e-04,7.33937500e-01
1.05000000e-04,7.31781250e-01
1.06000000e-04,7.30843750e-01
1.07000000e-04,7.29281250e-01
1.08000000e-04,7.27281250e-01
1.09000000e-04,7.26375000e-01
1.10000000e-04,7.26125000e-01
1.11000000e-04,7.24437500e-01
1.12000000e-04,7.24093750e-01
1.13000000e-04,7.22875000e-01
1.14000000e-04,7.21312500e-01
1.15000000e-04,7.20343750e-01
1.16000000e-04,7.19843750e-01
1.17000000e-04,7.19062500e-01
1.18000000e-04,7.17843750e-01
1.19000000e-04,7.16812500e-01
1.20000000e-04,7.15437500e-01
1.21000000e-04,7.14000000e-01
1.22000000e-04,7.14718750e-01
1.23000000e-04,7.13000000e-01
1.24000000e-04,7.12406250e-01
1.25000000e-04,7.11000000e-01
1.26000000e-04,7.09156250e-01
1.27000000e-04,7.07968750e-01
1.28000000e-04,7.07906250e-01
1.29000000e-04,7.06375000e-01
1.30000000e-04,7.05687500e-01
1.31000000e-04,7.05187500e-01
1.32000000e-04,7.03500000e-01
1.33000000e-04,7.02500000e-01
1.34000000e-04,7.02406250e-01
1.35000000e-04,7.00500000e-01
1.36000000e-04,6.99906250e-01
1.37000000e-04,6.98656250e-01
1.38000000e-04,6.98000000e-01
1.39000000e-04,6.96500000e-01
1.40000000e-04,6.95812500e-01
1.41000000e-04,6.95343750e-01
1.42000000e-04,6.94281250e-01
1.43000000e-04,6.92875000e-01
1.44000000e-04,6.91500000e-01
1.45000000e-04,6.90500000e-01
1.46000000e-04,6.89968750e-01
1.47000000e-04,6.88343750e-01
1.48000000e-04,6.87406250e-01
1.49000000e-04,6.86531250e-01
1.50000000e-04,6.85593750e-01
1.51000000e-04,6.84000000e-01
1.52000000e-04,6.83718750e-01
1.53000000e-04,6.81875000e-01
1.54000000e-04,6.80468750e-01
1.55000000e-04,6.79843750e-01
1.56000000e-04,6.78468750e-01
1.57000000e-04,6.77250000e-01
1.58000000e-04,6.77781250e-01
1.59000000e-04,6.75843750e-01
1.60000000e-04,6.74656250e-01
1.61000000e-04,6.73718750e-01
1.62000000e-04,6.71562500e-01
1.63000000e-04,6.70718750e-01
1.64000000e-04,6.71125000e-01
1.65000000e-04,6.68343750e-01
1.66000000e-04,6.68156250e-01
1.67000000e-04,6.66562500e-01
1.68000000e-04,6.65156250e-01
1.69000000e-04,6.63437500e-01
1.70000000e-04,6.63093750e-01
1.71000000e-04,6.61312500e-01
1.72000000e-04,6.60531250e-01
1.73000000e-04,6.59250000e-01
1.74000000e-04,6.57406250e-01
1.75000000e-04,6.56281250e-01
1.76000000e-04,6.56750000e-01
1.77000000e-04,6.55000000e-01
1.78000000e-04,6.54500000e-01
1.79000000e-04,6.52843750e-01
1.80000000e-04,6.50656250e-01
1.81000000e-04,6.49625000e-01
1.82000000e-04,6.49218750e-01
1.83000000e-04,6.48062500e-01
1.84000000e-04,6.46781250e-01
1.85000000e-04,6.45218750e-01
1.86000000e-04,6.43343750e-01
1.87000000e-04,6.41437500e-01
1.88000000e-04,6.41437500e-01
1.89000000e-04,6.39812500e-01
1.90000000e-04,6.38531250e-01
1.91000000e-04,6.37156250e-01
1.92000000e-04,6.36343750e-01
1.93000000e-04,6.34468750e-01
1.94000000e-04,6.34593750e-01
1.95000000e-04,6.33312500e-01
1.96000000e-04,6.32125000e-01
1.97000000e-04,6.30968750e-01
1.98000000e-04,6.28656250e-01
1.99000000e-04,6.28312500e-01
2.00000000e-04,6.27375000e-01
2.01000000e-04,6.24812500e-01
2.02000000e-04,6.23968750e-01
2.03000000e-04,6.23156250e-01
2.04000000e-04,6.22125000e-01
2.05000000e-04,6.20906250e-01
2.06000000e-04,6.19781250e-01
2.07000000e-04,6.17593750e-01
2.08000000e-04,6.16812500e-01
2.09000000e-04,6.15625000e-01
2.10000000e-04,6.14343750e-01
2.11000000e-04,6.12718750e-01
2.12000000e-04,6.13343750e-01
2.13000000e-04,6.11281250e-01
2.14000000e-04,6.10187500e-01
2.15000000e-04,6.08218750e-01
2.16000000e-04,6.06500000e-01
2.17000000e-04,6.05593750e-01
2.18000000e-04,6.04875000e-01
2.19000000e-04,6.02843750e-01
2.20000000e-04,6.01718750e-01
2.21000000e-04,6.00031250e-01
2.22000000e-04,5.97687500e-01
2.23000000e-04,5.95968750e-01
2.24000000e-04,5.96031250e-01
2.25000000e-04,5.94281250e-01
2.26000000e-04,5.92906250e-01
2.27000000e-04,5.92281250e-01
2.28000000e-04,5.90250000e-01
2.29000000e-04,5.88906250e-01
2.30000000e-04,5.89906250e-01
2.31000000e-04,5.88281250e-01
2.32000000e-04,5.87187500e-01
2.33000000e-04,5.85937500e-01
2.34000000e-04,5.83218750e-01
2.35000000e-04,5.82281250e-01
2.36000000e-04,5.82031250e-01
2.37000000e-04,5.79968750e-01
2.38000000e-04,5.78718750e-01
2.39000000e-04,5.77968750e-01
2.40000000e-04,5.76437500e-01
2.41000000e-04,5.75031250e-01
2.42000000e-04,5.74875000e-01
2.43000000e-04,5.73062500e-01
2.44000000e-04,5.73031250e-01
2.45000000e-04,5.72062500e-01
2.46000000e-04,5.70625000e-01
2.47000000e-04,5.69250000e-01
2.48000000e-04,5.69375000e-01
2.49000000e-04,5.68281250e-01
2.50000000e-04,5.68156250e-01
2.51000000e-04,5.66281250e-01
2.52000000e-04,5.64593750e-01
2.53000000e-04,5.63187500e-01
2.54000000e-04,5.63031250e-01
2.55000000e-04,5.61187500e-01
2.56000000e-04,5.60343750e-01
2.57000000e-04,5.59406250e-01
2.58000000e-04,5.58187500e-01
2.59000000e-04,5.57031250e-01
2.60000000e-04,5.57000000e-01
2.61000000e-04,5.55562500e-01
2.62000000e-04,5.54812500e-01
2.63000000e-04,5.54531250e-01
2.64000000e-04,5.53281250e-01
2.65000000e-04,5.52437500e-01
2.66000000e-04,5.53000000e-01
2.67000000e-04,5.51750000e-01
2.68000000e-04,5.50468750e-01
2.69000000e-04,5.49187500e-01
2.70000000e-04,5.47375000e-01
2.71000000e-04,5.46531250e-01
2.72000000e-04,5.46718750e-01
2.73000000e-04,5.44593750e-01
2.74000000e-04,5.44156250e-01
2.75000000e-04,5.43531250e-01
2.76000000e-04,5.42500000e-01
2.77000000e-04,5.41468750e-01
2.78000000e-04,5.41625000e-01
2.79000000e-04,5.40500000e-01
2.80000000e-04,5.40156250e-01
2.81000000e-04,5.39156250e-01
2.82000000e-04,5.38093750e-01
2.83000000e-04,5.36718750e-01
2.84000000e-04,5.37593750e-01
2.85000000e-04,5.36000000e-01
2.86000000e-04,5.35531250e-01
2.87000000e-04,5.34406250e-01
2.88000000e-04,5.32593750e-01
2.89000000e-04,5.32031250e-01
2.90000000e-04,5.31812500e-01
2.91000000e-04,5.31000000e-01
2.92000000e-04,5.30968750e-01
2.93000000e-04,5.29468750e-01
2.94000000e-04,5.28750000e-01
2.95000000e-04,5.27468750e-01
2.96000000e-04,5.27343750e-01
2.97000000e-04,5.26000000e-01
2.98000000e-04,5.25937500e-01
2.99000000e-04,5.25343750e-01
3.00000000e-04,5.24531250e-01
3.01000000e-04,5.23343750e-01
3.02000000e-04,5.24031250e-01
3.03000000e-04,5.23312500e-01
3.04000000e-04,5.22343750e-01
3.05000000e-04,5.21781250e-01
3.06000000e-04,5.19875000e-01
3.07000000e-04,5.19375000e-01
3.08000000e-04,5.19718750e-01
3.09000000e-04,5.17406250e-01
3.10000000e-04,5.17406250e-01
3.11000000e-04,5.17218750e-01
3.12000000e-04,5.16437500e-01
3.13000000e-04,5.15843750e-01
3.14000000e-04,5.15625000e-01
3.15000000e-04,5.14343750e-01
3.16000000e-04,5.14031250e-01
3.17000000e-04,5.13531250e-01
3.18000000e-04,5.12375000e-01
3.19000000e-04,5.11125000e-01
3.20000000e-04,5.12562500e-01
3.21000000e-04,5.11625000e-01
3.22000000e-04,5.10625000e-01
3.23000000e-04,5.09843750e-01
3.24000000e-04,5.08718750e-01
3.25000000e-04,5.08156250e-01
3.26000000e-04,5.08250000e-01
3.27000000e-04,5.07531250e-01
3.28000000e-04,5.07000000e-01
3.29000000e-04,5.06093750e-01
3.30000000e-04,5.05812500e-01
3.31000000e-04,5.04843750e-01
3.32000000e-04,5.05093750e-01
3.33000000e-04,5.04500000e-01
3.34000000e-04,5.03593750e-01
3.35000000e-04,5.03437500e-01
3.36000000e-04,5.02656250e-01
3.37000000e-04,5.01968750e-01
3.38000000e-04,5.02718750e-01
3.39000000e-04,5.01531250e-01
3.40000000e-04,5.00875000e-01
3.41000000e-04,5.00375000e-01
3.42000000e-04,4.98843750e-01
3.43000000e-04,4.98781250e-01
3.44000000e-04,4.98937500e-01
3.45000000e-04,4.97812500e-01
3.46000000e-04,4.97500000e-01
3.47000000e-04,4.97562500e-01
3.48000000e-04,4.96187500e-01
3.49000000e-04,4.95343750e-01
3.50000000e-04,4.95937500e-01
3.51000000e-04,4.94750000e-01
3.52000000e-04,4.94968750e-01
3.53000000e-04,4.94750000e-01
3.54000000e-04,4.94062500e-01
3.55000000e-04,4.92562500e-01
3.56000000e-04,4.93718750e-01
3.57000000e-04,4.93468750e-01
3.58000000e-04,4.93218750e-01
3.59000000e-04,4.92406250e-01
3.60000000e-04,4.91218750e-01
3.61000000e-04,4.90781250e-01
3.62000000e-04,4.90875000e-01
3.63000000e-04,4.89718750e-01
3.64000000e-04,4.89375000e-01
3.65000000e-04,4.88906250e-01
3.66000000e-04,4.89250000e-01
3.67000000e-04,4.88343750e-01
3.68000000e-04,4.87843750e-01
3.69000000e-04,4.87156250e-01
3.70000000e-04,4.86625000e-01
3.71000000e-04,4.86625000e-01
3.72000000e-04,4.86281250e-01
3.73000000e-04,4.85468750e-01
3.74000000e-04,4.87218750e-01
3.75000000e-04,4.86281250e-01
3.76000000e-04,4.85250000e-01
3.77000000e-04,4.84687500e-01
3.78000000e-04,4.83312500e-01
3.79000000e-04,4.83343750e-01
3.80000000e-04,4.83906250e-01
3.81000000e-04,4.82437500e-01
3.82000000e-04,4.82593750e-01
3.83000000e-04,4.82312500e-01
3.84000000e-04,4.81531250e-01
3.85000000e-04,4.80812500e-01
3.86000000e-04,4.81500000e-01
3.87000000e-04,4.80468750e-01
3.88000000e-04,4.80843750e-01
3.89000000e-04,4.80031250e-01
3.90000000e-04,4.78843750e-01
3.91000000e-04,4.78968750e-01
3.92000000e-04,4.80343750e-01
3.93000000e-04,4.79343750e-01
3.94000000e-04,4.79156250e-01
3.95000000e-04,4.78187500e-01
3.96000000e-04,4.77312500e-01
3.97000000e-04,4.76125000e-01
3.98000000e-04,4.77156250e-01
3.99000000e-04,4.76312500e-01
4.00000000e-04,4.76281250e-01
4.01000000e-04,4.75500000e-01
4.02000000e-04,4.74843750e-01
4.03000000e-04,4.73687500e-01
4.04000000e-04,4.75031250e-01
4.05000000e-04,4.74218750e-01
4.06000000e-04,4.74531250e-01
4.07000000e-04,4.74343750e-01
4.08000000e-04,4.73625000e-01
4.09000000e-04,4.73000000e-01
4.10000000e-04,4.73593750e-01
4.11000000e-04,4.73343750e-01
4.12000000e-04,4.73125000e-01
4.13000000e-04,4.72750000e-01
4.14000000e-04,4.71125000e-01
4.15000000e-04,4.71312500e-01
4.16000000e-04,4.71250000e-01
4.17000000e-04,4.69375000e-01
4.18000000e-04,4.69812500e-01
4.19000000e-04,4.70468750e-01
4.20000000e-04,4.69656250e-01
4.21000000e-04,4.69875000e-01
4.22000000e-04,4.69156250e-01
4.23000000e-04,4.68906250e-01
4.24000000e-04,4.68968750e-01
4.25000000e-04,4.68656250e-01
4.26000000e-04,4.68156250e-01
4.27000000e-04,4.67656250e-01
4.28000000e-04,4.69375000e-01
4.29000000e-04,4.68562500e-01
4.30000000e-04,4.67906250e-01
4.31000000e-04,4.67500000e-01
4.32000000e-04,4.66031250e-01
4.33000000e-04,4.66281250e-01
4.34000000e-04,4.66531250e-01
4.35000000e-04,4.65843750e-01
4.36000000e-04,4.65781250e-01
4.37000000e-04,4.65343750e-01
4.38000000e-04,4.64937500e-01
4.39000000e-04,4.64875000e-01
4.40000000e-04,4.65343750e-01
4.41000000e-04,4.64812500e-01
4.42000000e-04,4.64656250e-01
4.43000000e-04,4.63968750e-01
4.44000000e-04,4.63593750e-01
4.45000000e-04,4.62937500e-01
4.46000000e-04,4.64812500e-01
4.47000000e-04,4.64187500e-01
4.48000000e-04,4.63687500e-01
4.49000000e-04,4.63218750e-01
4.50000000e-04,4.62000000e-01
4.51000000e-04,4.61468750e-01
4.52000000e-04,4.62562500e-01
4.53000000e-04,4.61468750e-01
4.54000000e-04,4.61812500e-01
4.55000000e-04,4.61625000e-01
4.56000000e-04,4.61000000e-01
4.57000000e-04,4.61000000e-01
4.58000000e-04,4.61500000e-01
4.59000000e-04,4.60687500e-01
4.60000000e-04,4.61312500e-01
4.61000000e-04,4.61000000e-01
4.62000000e-04,4.60312500e-01
4.63000000e-04,4.59062500e-01
4.64000000e-04,4.60156250e-01
4.65000000e-04,4.59906250e-01
4.66000000e-04,4.59937500e-01
4.67000000e-04,4.59468750e-01
4.68000000e-04,4.58906250e-01
4.69000000e-04,4.58968750e-01
4.70000000e-04,4.59187500e-01
4.71000000e-04,4.58093750e-01
4.72000000e-04,4.58437500e-01
4.73000000e-04,4.58531250e-01
4.74000000e-04,4.58031250e-01
4.75000000e-04,4.57343750e-01
4.76000000e-04,4.58406250e-01
4.77000000e-04,4.57562500e-01
4.78000000e-04,4.57156250e-01
4.79000000e-04,4.57343750e-01
4.80000000e-04,4.56625000e-01
4.81000000e-04,4.56593750e-01
4.82000000e-04,4.57875000e-01
4.83000000e-04,4.57281250e-01
4.84000000e-04,4.56156250e-01
4.85000000e-04,4.56343750e-01
4.86000000e-04,4.54906250e-01
4.87000000e-04,4.55656250e-01
4.88000000e-04,4.56437500e-01
4.89000000e-04,4.54875000e-01
4.90000000e-04,4.55375000e-01
4.91000000e-04,4.55593750e-01
4.92000000e-04,4.55125000e-01
4.93000000e-04,4.54531250e-01
4.94000000e-04,4.54687500e-01
4.95000000e-04,4.54312500e-01
4.96000000e-04,4.54343750e-01
4.97000000e-04,4.54343750e-01
4.98000000e-04,4.54062500e-01
4.99000000e-04,4.53343750e-01
5.00000000e-04,4.54968750e-01
5.01000000e-04,4.54062500e-01
5.02000000e-04,4.53718750e-01
5.03000000e-04,4.53406250e-01
5.04000000e-04,4.52406250e-01
5.05000000e-04,4.52750000e-01
5.06000000e-04,4.53437500e-01
5.07000000e-04,4.52718750e-01
5.08000000e-04,4.52593750e-01
5.09000000e-04,4.52750000e-01
5.10000000e-04,4.51781250e-01
5.11000000e-04,4.51718750e-01
5.12000000e-04,4.52093750e-01
5.13000000e-04,4.51437500e-01
5.14000000e-04,4.51781250e-01
5.15000000e-04,4.51281250e-01
5.16000000e-04,4.51125000e-01
5.17000000e-04,4.50875000e-01
5.18000000e-04,4.51687500e-01
5.19000000e-04,4.52000000e-01
5.20000000e-04,4.51312500e-01
5.21000000e-04,4.51312500e-01
5.22000000e-04,4.50468750e-01
5.23000000e-04,4.50468750e-01
5.24000000e-04,4.50562500e-01
5.25000000e-04,4.49781250e-01
5.26000000e-04,4.50093750e-01
5.27000000e-04,4.50375000e-01
5.28000000e-04,4.49406250e-01
5.29000000e-04,4.49718750e-01
5.30000000e-04,4.49781250e-01
5.31000000e-04,4.49031250e-01
5.32000000e-04,4.49375000e-01
5.33000000e-04,4.49031250e-01
5.34000000e-04,4.48625000e-01
5.35000000e-04,4.48312500e-01
5.36000000e-04,4.50093750e-01
5.37000000e-04,4.49625000e-01
5.38000000e-04,4.49000000e-01
5.39000000e-04,4.48875000e-01
5.40000000e-04,4.48125000e-01
5.41000000e-04,4.48468750e-01
5.42000000e-04,4.48500000e-01
5.43000000e-04,4.47593750e-01
5.44000000e-04,4.47656250e-01
5.45000000e-04,4.47781250e-01
5.46000000e-04,4.47156250e-01
5.47000000e-04,4.46562500e-01
5.48000000e-04,4.47250000e-01
5.49000000e-04,4.47187500e-01
5.50000000e-04,4.47125000e-01
5.51000000e-04,4.47125000e-01
5.52000000e-04,4.46500000e-01
5.53000000e-04,4.46437500e-01
5.54000000e-04,4.48406250e-01
5.55000000e-04,4.47468750e-01
5.56000000e-04,4.47437500e-01
5.57000000e-04,4.47375000e-01
5.58000000e-04,4.46250000e-01
5.59000000e-04,4.46531250e-01
5.60000000e-04,4.46593750e-01
5.61000000e-04,4.45843750e-01
5.62000000e-04,4.46000000e-01
5.63000000e-04,4.45750000e-01
5.64000000e-04,4.45562500e-01
5.65000000e-04,4.44937500e-01
5.66000000e-04,4.45562500e-01
5.67000000e-04,4.44906250e-01
5.68000000e-04,4.45781250e-01
5.69000000e-04,4.45500000e-01
5.70000000e-04,4.45312500e-01
5.71000000e-04,4.44312500e-01
5.72000000e-04,4.45656250e-01
5.73000000e-04,4.45656250e-01
5.74000000e-04,4.45656250e-01
5.75000000e-04,4.45875000e-01
5.76000000e-04,4.44718750e-01
5.77000000e-04,4.44781250e-01
5.78000000e-04,4.45156250e-01
5.79000000e-04,4.44093750e-01
5.80000000e-04,4.43968750e-01
5.81000000e-04,4.44250000e-01
5.82000000e-04,4.43937500e-01
5.83000000e-04,4.43656250e-01
5.84000000e-04,4.43906250e-01
5.85000000e-04,4.43656250e-01
5.86000000e-04,4.43625000e-01
5.87000000e-04,4.43593750e-01
5.88000000e-04,4.43437500e-01
5.89000000e-04,4.43312500e-01
5.90000000e-04,4.44875000e-01
5.91000000e-04,4.44593750e-01
5.92000000e-04,4.43437500e-01
5.93000000e-04,4.43468750e-01
5.94000000e-04,4.42343750e-01
5.95000000e-04,4.42843750e-01
5.96000000e-04,4.43281250e-01
5.97000000e-04,4.42000000e-01
5.98000000e-04,4.41906250e-01
5.99000000e-04,4.42406250e-01
6.00000000e-04,4.42281250e-01
6.01000000e-04,4.41812500e-01
6.02000000e-04,4.42593750e-01
6.03000000e-04,4.42437500e-01
6.04000000e-04,4.43156250e-01
6.05000000e-04,4.42500000e-01
6.06000000e-04,4.42093750e-01
6.07000000e-04,4.42343750e-01
6.08000000e-04,4.44031250e-01
6.09000000e-04,4.42937500e-01
6.10000000e-04,4.42687500e-01
6.11000000e-04,4.41781250e-01
6.12000000e-04,4.40968750e-01
6.13000000e-04,4.40656250e-01
6.14000000e-04,4.41562500e-01
6.15000000e-04,4.41031250e-01
6.16000000e-04,4.41000000e-01
6.17000000e-04,4.40875000e-01
6.18000000e-04,4.40500000e-01
6.19000000e-04,4.40062500e-01
6.20000000e-04,4.41125000e-01
6.21000000e-04,4.40906250e-01
6.22000000e-04,4.40875000e-01
6.23000000e-04,4.41125000e-01
6.24000000e-04,4.41468750e-01
6.25000000e-04,4.40718750e-01
6.26000000e-04,4.41875000e-01
6.27000000e-04,4.41875000e-01
6.28000000e-04,4.41406250e-01
6.29000000e-04,4.41500000e-01
6.30000000e-04,4.39906250e-01
6.31000000e-04,4.40250000e-01
6.32000000e-04,4.40375000e-01
6.33000000e-04,4.39062500e-01
6.34000000e-04,4.39656250e-01
6.35000000e-04,4.39812500e-01
6.36000000e-04,4.39218750e-01
6.37000000e-04,4.40281250e-01
6.38000000e-04,4.40312500e-01
6.39000000e-04,4.39562500e-01
6.40000000e-04,4.40250000e-01
6.41000000e-04,4.39656250e-01
6.42000000e-04,4.39562500e-01
6.43000000e-04,4.39000000e-01
6.44000000e-04,4.40781250e-01
6.45000000e-04,4.40312500e-01
6.46000000e-04,4.39375000e-01
6.47000000e-04,4.39093750e-01
6.48000000e-04,4.38500000e-01
6.49000000e-04,4.38718750e-01
6.50000000e-04,4.39437500e-01
6.51000000e-04,4.38156250e-01
6.52000000e-04,4.38843750e-01
6.53000000e-04,4.38687500e-01
6.54000000e-04,4.38593750e-01
6.55000000e-04,4.38406250e-01
6.56000000e-04,4.39000000e-01
6.57000000e-04,4.38906250e-01
6.58000000e-04,4.39062500e-01
6.59000000e-04,4.39062500e-01
6.60000000e-04,4.38406250e-01
6.61000000e-04,4.38187500e-01
6.62000000e-04,4.40093750e-01
6.63000000e-04,4.39031250e-01
6.64000000e-04,4.38656250e-01
6.65000000e-04,4.38312500e-01
6.66000000e-04,4.37562500e-01
6.67000000e-04,4.37937500e-01
6.68000000e-04,4.38437500e-01
6.69000000e-04,4.37812500e-01
6.70000000e-04,4.37937500e-01
6.71000000e-04,4.37781250e-01
6.72000000e-04,4.37156250e-01
6.73000000e-04,4.37375000e-01
6.74000000e-04,4.37625000e-01
6.75000000e-04,4.37406250e-01
6.76000000e-04,4.38187500e-01
6.77000000e-04,4.37906250e-01
6.78000000e-04,4.37531250e-01
6.79000000e-04,4.36406250e-01
6.80000000e-04,4.37968750e-01
6.81000000e-04,4.37750000e-01
6.82000000e-04,4.38031250e-01
6.83000000e-04,4.37531250e-01
6.84000000e-04,4.36843750e-01
6.85000000e-04,4.37093750e-01
6.86000000e-04,4.37781250e-01
6.87000000e-04,4.36281250e-01
