Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-07
Record Length,5000
Zero Index,699.00000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-3.13600000e-04,8.50000000e-02
-3.12800000e-04,8.42812500e-02
-3.12000000e-04,8.50468750e-02
-3.11200000e-04,8.45078125e-02
-3.10400000e-04,8.59843750e-02
-3.09600000e-04,8.43906250e-02
-3.08800000e-04,8.53046875e-02
-3.08000000e-04,8.56796875e-02
-3.07200000e-04,8.45859375e-02
-3.06400000e-04,8.55859375e-02
-3.05600000e-04,8.48203125e-02
-3.04800000e-04,8.52109375e-02
-3.04000000e-04,8.47343750e-02
-3.03200000e-04,8.56171875e-02
-3.02400000e-04,8.43671875e-02
-3.01600000e-04,8.49140625e-02
-3.00800000e-04,8.53281250e-02
-3.00000000e-04,8.44218750e-02
-2.99200000e-04,8.52109375e-02
-2.98400000e-04,8.47500000e-02
-2.97600000e-04,8.47187500e-02
-2.96800000e-04,8.47109375e-02
-2.96000000e-04,8.50546875e-02
-2.95200000e-04,8.43593750e-02
-2.94400000e-04,8.50468750e-02
-2.93600000e-04,8.52578125e-02
-2.92800000e-04,8.44609375e-02
-2.92000000e-04,8.55312500e-02
-2.91200000e-04,8.45625000e-02
-2.90400000e-04,8.52265625e-02
-2.89600000e-04,8.48828125e-02
-2.88800000e-04,8.62421875e-02
-2.88000000e-04,8.43203125e-02
-2.87200000e-04,8.53203125e-02
-2.86400000e-04,8.56171875e-02
-2.85600000e-04,8.45703125e-02
-2.84800000e-04,8.52890625e-02
-2.84000000e-04,8.47578125e-02
-2.83200000e-04,8.51328125e-02
-2.82400000e-04,8.46562500e-02
-2.81600000e-04,8.55546875e-02
-2.80800000e-04,8.43515625e-02
-2.80000000e-04,8.51328125e-02
-2.79200000e-04,8.52890625e-02
-2.78400000e-04,8.46796875e-02
-2.77600000e-04,8.54296875e-02
-2.76800000e-04,8.47109375e-02
-2.76000000e-04,8.49296875e-02
-2.75200000e-04,8.47031250e-02
-2.74400000e-04,8.51562500e-02
-2.73600000e-04,8.42578125e-02
-2.72800000e-04,8.50234375e-02
-2.72000000e-04,8.53203125e-02
-2.71200000e-04,8.42031250e-02
-2.70400000e-04,8.53515625e-02
-2.69600000e-04,8.46171875e-02
-2.68800000e-04,8.50703125e-02
-2.68000000e-04,8.46562500e-02
-2.67200000e-04,8.60546875e-02
-2.66400000e-04,8.44218750e-02
-2.65600000e-04,8.51562500e-02
-2.64800000e-04,8.52187500e-02
-2.64000000e-04,8.42812500e-02
-2.63200000e-04,8.53359375e-02
-2.62400000e-04,8.45625000e-02
-2.61600000e-04,8.49921875e-02
-2.60800000e-04,8.47421875e-02
-2.60000000e-04,8.53828125e-02
-2.59200000e-04,8.44375000e-02
-2.58400000e-04,8.51796875e-02
-2.57600000e-04,8.54218750e-02
-2.56800000e-04,8.47265625e-02
-2.56000000e-04,8.55937500e-02
-2.55200000e-04,8.49453125e-02
-2.54400000e-04,8.50468750e-02
-2.53600000e-04,8.49218750e-02
-2.52800000e-04,8.52265625e-02
-2.52000000e-04,8.42109375e-02
-2.51200000e-04,8.50859375e-02
-2.50400000e-04,8.51953125e-02
-2.49600000e-04,8.42343750e-02
-2.48800000e-04,8.52968750e-02
-2.48000000e-04,8.44843750e-02
-2.47200000e-04,8.49062500e-02
-2.46400000e-04,8.46484375e-02
-2.45600000e-04,8.59140625e-02
-2.44800000e-04,8.40781250e-02
-2.44000000e-04,8.50000000e-02
-2.43200000e-04,8.53281250e-02
-2.42400000e-04,8.43984375e-02
-2.41600000e-04,8.52265625e-02
-2.40800000e-04,8.46640625e-02
-2.40000000e-04,8.50781250e-02
-2.39200000e-04,8.46953125e-02
-2.38400000e-04,8.56796875e-02
-2.37600000e-04,8.45937500e-02
-2.36800000e-04,8.51484375e-02
-2.36000000e-04,8.56171875e-02
-2.35200000e-04,8.47109375e-02
-2.34400000e-04,8.53359375e-02
-2.33600000e-04,8.48515625e-02
-2.32800000e-04,8.51015625e-02
-2.32000000e-04,8.49921875e-02
-2.31200000e-04,8.53203125e-02
-2.30400000e-04,8.44609375e-02
-2.29600000e-04,8.53906250e-02
-2.28800000e-04,8.55390625e-02
-2.28000000e-04,8.44062500e-02
-2.27200000e-04,8.55937500e-02
-2.26400000e-04,8.44921875e-02
-2.25600000e-04,8.51875000e-02
-2.24800000e-04,8.46250000e-02
-2.24000000e-04,8.59453125e-02
-2.23200000e-04,8.43593750e-02
-2.22400000e-04,8.51015625e-02
-2.21600000e-04,8.53125000e-02
-2.20800000e-04,8.43593750e-02
-2.20000000e-04,8.52890625e-02
-2.19200000e-04,8.48046875e-02
-2.18400000e-04,8.51562500e-02
-2.17600000e-04,8.48593750e-02
-2.16800000e-04,8.56796875e-02
-2.16000000e-04,8.46875000e-02
-2.15200000e-04,8.51171875e-02
-2.14400000e-04,8.55000000e-02
-2.13600000e-04,8.48437500e-02
-2.12800000e-04,8.56015625e-02
-2.12000000e-04,8.51015625e-02
-2.11200000e-04,8.53046875e-02
-2.10400000e-04,8.49765625e-02
-2.09600000e-04,8.53906250e-02
-2.08800000e-04,8.42890625e-02
-2.08000000e-04,8.51875000e-02
-2.07200000e-04,8.52265625e-02
-2.06400000e-04,8.43046875e-02
-2.05600000e-04,8.52421875e-02
-2.04800000e-04,8.43359375e-02
-2.04000000e-04,8.49453125e-02
-2.03200000e-04,8.45000000e-02
-2.02400000e-04,8.59453125e-02
-2.01600000e-04,8.40937500e-02
-2.00800000e-04,8.49765625e-02
-2.00000000e-04,8.52734375e-02
-1.99200000e-04,8.43906250e-02
-1.98400000e-04,8.53437500e-02
-1.97600000e-04,8.47578125e-02
-1.96800000e-04,8.53828125e-02
-1.96000000e-04,8.48984375e-02
-1.95200000e-04,8.60859375e-02
-1.94400000e-04,8.45937500e-02
-1.93600000e-04,8.53437500e-02
-1.92800000e-04,8.55234375e-02
-1.92000000e-04,8.49531250e-02
-1.91200000e-04,8.57109375e-02
-1.90400000e-04,8.49609375e-02
-1.89600000e-04,8.52812500e-02
-1.88800000e-04,8.48281250e-02
-1.88000000e-04,8.53984375e-02
-1.87200000e-04,8.42578125e-02
-1.86400000e-04,8.52890625e-02
-1.85600000e-04,8.54218750e-02
-1.84800000e-04,8.42734375e-02
-1.84000000e-04,8.54921875e-02
-1.83200000e-04,8.47578125e-02
-1.82400000e-04,8.52343750e-02
-1.81600000e-04,8.49375000e-02
-1.80800000e-04,8.59921875e-02
-1.80000000e-04,8.45312500e-02
-1.79200000e-04,8.51953125e-02
-1.78400000e-04,8.54843750e-02
-1.77600000e-04,8.45781250e-02
-1.76800000e-04,8.53437500e-02
-1.76000000e-04,8.47968750e-02
-1.75200000e-04,8.50859375e-02
-1.74400000e-04,8.48828125e-02
-1.73600000e-04,8.56484375e-02
