Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-07
Record Length,2500
Zero Index,199.00000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-1.59200000e-04,1.92218750e-01
-1.58400000e-04,1.91765625e-01
-1.57600000e-04,1.92656250e-01
-1.56800000e-04,1.92671875e-01
-1.56000000e-04,1.91750000e-01
-1.55200000e-04,1.92328125e-01
-1.54400000e-04,1.91859375e-01
-1.53600000e-04,1.91078125e-01
-1.52800000e-04,1.92640625e-01
-1.52000000e-04,1.91906250e-01
-1.51200000e-04,1.91828125e-01
-1.50400000e-04,1.93109375e-01
-1.49600000e-04,1.92765625e-01
-1.48800000e-04,1.92468750e-01
-1.48000000e-04,1.92515625e-01
-1.47200000e-04,1.92453125e-01
-1.46400000e-04,1.91687500e-01
-1.45600000e-04,1.92859375e-01
-1.44800000e-04,1.92312500e-01
-1.44000000e-04,1.91593750e-01
-1.43200000e-04,1.92921875e-01
-1.42400000e-04,1.92562500e-01
-1.41600000e-04,1.91609375e-01
-1.40800000e-04,1.92265625e-01
-1.40000000e-04,1.92156250e-01
-1.39200000e-04,1.91187500e-01
-1.38400000e-04,1.92390625e-01
-1.37600000e-04,1.91531250e-01
-1.36800000e-04,1.90812500e-01
-1.36000000e-04,1.91875000e-01
-1.35200000e-04,1.92421875e-01
-1.34400000e-04,1.91406250e-01
-1.33600000e-04,1.91640625e-01
-1.32800000e-04,1.91625000e-01
-1.32000000e-04,1.90921875e-01
-1.31200000e-04,1.92343750e-01
-1.30400000e-04,1.91546875e-01
-1.29600000e-04,1.91296875e-01
-1.28800000e-04,1.92343750e-01
-1.28000000e-04,1.92328125e-01
-1.27200000e-04,1.91859375e-01
-1.26400000e-04,1.91671875e-01
-1.25600000e-04,1.91359375e-01
-1.24800000e-04,1.90703125e-01
-1.24000000e-04,1.91750000e-01
-1.23200000e-04,1.91390625e-01
-1.22400000e-04,1.90562500e-01
-1.21600000e-04,1.91546875e-01
-1.20800000e-04,1.91515625e-01
-1.20000000e-04,1.90781250e-01
-1.19200000e-04,1.91375000e-01
-1.18400000e-04,1.91218750e-01
-1.17600000e-04,1.90406250e-01
-1.16800000e-04,1.91906250e-01
-1.16000000e-04,1.91109375e-01
-1.15200000e-04,1.90703125e-01
-1.14400000e-04,1.91843750e-01
-1.13600000e-04,1.91968750e-01
-1.12800000e-04,1.91031250e-01
-1.12000000e-04,1.91468750e-01
-1.11200000e-04,1.91453125e-01
-1.10400000e-04,1.90390625e-01
-1.09600000e-04,1.92109375e-01
-1.08800000e-04,1.91078125e-01
-1.08000000e-04,1.90937500e-01
-1.07200000e-04,1.91984375e-01
-1.06400000e-04,1.91671875e-01
-1.05600000e-04,1.91437500e-01
-1.04800000e-04,1.91031250e-01
-1.04000000e-04,1.91031250e-01
-1.03200000e-04,1.90375000e-01
-1.02400000e-04,1.91531250e-01
-1.01600000e-04,1.91187500e-01
-1.00800000e-04,1.90343750e-01
-1.00000000e-04,1.91718750e-01
-9.92000000e-05,1.91781250e-01
-9.84000000e-05,1.91171875e-01
-9.76000000e-05,1.91593750e-01
-9.68000000e-05,1.91453125e-01
-9.60000000e-05,1.90906250e-01
-9.52000000e-05,1.92234375e-01
-9.44000000e-05,1.91625000e-01
-9.36000000e-05,1.90906250e-01
-9.28000000e-05,1.92140625e-01
-9.20000000e-05,1.92625000e-01
-9.12000000e-05,1.91234375e-01
-9.04000000e-05,1.91406250e-01
-8.96000000e-05,1.91531250e-01
-8.88000000e-05,1.90640625e-01
-8.80000000e-05,1.92125000e-01
-8.72000000e-05,1.91203125e-01
-8.64000000e-05,1.90906250e-01
-8.56000000e-05,1.92156250e-01
-8.48000000e-05,1.91859375e-01
-8.40000000e-05,1.91859375e-01
-8.32000000e-05,1.91562500e-01
-8.24000000e-05,1.91875000e-01
-8.16000000e-05,1.91046875e-01
-8.08000000e-05,1.92312500e-01
-8.00000000e-05,1.91890625e-01
-7.92000000e-05,1.91281250e-01
-7.84000000e-05,1.92546875e-01
-7.76000000e-05,1.92500000e-01
-7.68000000e-05,1.91828125e-01
-7.60000000e-05,1.92281250e-01
-7.52000000e-05,1.92015625e-01
-7.44000000e-05,1.91156250e-01
-7.36000000e-05,1.92468750e-01
-7.28000000e-05,1.91828125e-01
-7.20000000e-05,1.91234375e-01
-7.12000000e-05,1.92390625e-01
-7.04000000e-05,1.92625000e-01
-6.96000000e-05,1.91578125e-01
-6.88000000e-05,1.92000000e-01
-6.80000000e-05,1.91906250e-01
-6.72000000e-05,1.91078125e-01
-6.64000000e-05,1.92500000e-01
-6.56000000e-05,1.91750000e-01
-6.48000000e-05,1.91500000e-01
-6.40000000e-05,1.92781250e-01
-6.32000000e-05,1.92593750e-01
-6.24000000e-05,1.92359375e-01
-6.16000000e-05,1.92375000e-01
-6.08000000e-05,1.92515625e-01
-6.00000000e-05,1.91828125e-01
-5.92000000e-05,1.92906250e-01
-5.84000000e-05,1.92531250e-01
-5.76000000e-05,1.91703125e-01
-5.68000000e-05,1.92734375e-01
-5.60000000e-05,1.92656250e-01
-5.52000000e-05,1.92093750e-01
-5.44000000e-05,1.92484375e-01
-5.36000000e-05,1.92281250e-01
-5.28000000e-05,1.91453125e-01
