Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-07
Record Length,5000
Zero Index,399.00000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-3.19200000e-04,1.05318750e+00
-3.18400000e-04,1.05359375e+00
-3.17600000e-04,1.05400000e+00
-3.16800000e-04,1.05318750e+00
-3.16000000e-04,1.05318750e+00
-3.15200000e-04,1.05412500e+00
-3.14400000e-04,1.05331250e+00
-3.13600000e-04,1.05371875e+00
-3.12800000e-04,1.05265625e+00
-3.12000000e-04,1.05296875e+00
-3.11200000e-04,1.05340625e+00
-3.10400000e-04,1.05393750e+00
-3.09600000e-04,1.05334375e+00
-3.08800000e-04,1.05406250e+00
-3.08000000e-04,1.05475000e+00
-3.07200000e-04,1.05400000e+00
-3.06400000e-04,1.05412500e+00
-3.05600000e-04,1.05281250e+00
-3.04800000e-04,1.05309375e+00
-3.04000000e-04,1.05434375e+00
-3.03200000e-04,1.05450000e+00
-3.02400000e-04,1.05321875e+00
-3.01600000e-04,1.05340625e+00
-3.00800000e-04,1.05381250e+00
-3.00000000e-04,1.05331250e+00
-2.99200000e-04,1.05353125e+00
-2.98400000e-04,1.05231250e+00
-2.97600000e-04,1.05262500e+00
-2.96800000e-04,1.05343750e+00
-2.96000000e-04,1.05396875e+00
-2.95200000e-04,1.05337500e+00
-2.94400000e-04,1.05337500e+00
-2.93600000e-04,1.05434375e+00
-2.92800000e-04,1.05384375e+00
-2.92000000e-04,1.05400000e+00
-2.91200000e-04,1.05290625e+00
-2.90400000e-04,1.05359375e+00
-2.89600000e-04,1.05378125e+00
-2.88800000e-04,1.05465625e+00
-2.88000000e-04,1.05350000e+00
-2.87200000e-04,1.05412500e+00
-2.86400000e-04,1.05437500e+00
-2.85600000e-04,1.05434375e+00
-2.84800000e-04,1.05340625e+00
-2.84000000e-04,1.05243750e+00
-2.83200000e-04,1.05281250e+00
-2.82400000e-04,1.05368750e+00
-2.81600000e-04,1.05375000e+00
-2.80800000e-04,1.05253125e+00
-2.80000000e-04,1.05368750e+00
-2.79200000e-04,1.05362500e+00
-2.78400000e-04,1.05325000e+00
-2.77600000e-04,1.05315625e+00
-2.76800000e-04,1.05284375e+00
-2.76000000e-04,1.05337500e+00
-2.75200000e-04,1.05409375e+00
-2.74400000e-04,1.05450000e+00
-2.73600000e-04,1.05384375e+00
-2.72800000e-04,1.05428125e+00
-2.72000000e-04,1.05478125e+00
-2.71200000e-04,1.05406250e+00
-2.70400000e-04,1.05403125e+00
-2.69600000e-04,1.05250000e+00
-2.68800000e-04,1.05334375e+00
-2.68000000e-04,1.05328125e+00
-2.67200000e-04,1.05437500e+00
-2.66400000e-04,1.05300000e+00
-2.65600000e-04,1.05356250e+00
-2.64800000e-04,1.05393750e+00
-2.64000000e-04,1.05356250e+00
-2.63200000e-04,1.05365625e+00
-2.62400000e-04,1.05253125e+00
-2.61600000e-04,1.05281250e+00
-2.60800000e-04,1.05412500e+00
-2.60000000e-04,1.05400000e+00
-2.59200000e-04,1.05300000e+00
-2.58400000e-04,1.05371875e+00
-2.57600000e-04,1.05434375e+00
-2.56800000e-04,1.05403125e+00
-2.56000000e-04,1.05425000e+00
-2.55200000e-04,1.05343750e+00
-2.54400000e-04,1.05325000e+00
-2.53600000e-04,1.05428125e+00
-2.52800000e-04,1.05446875e+00
-2.52000000e-04,1.05343750e+00
-2.51200000e-04,1.05356250e+00
-2.50400000e-04,1.05421875e+00
-2.49600000e-04,1.05337500e+00
-2.48800000e-04,1.05390625e+00
-2.48000000e-04,1.05218750e+00
-2.47200000e-04,1.05293750e+00
-2.46400000e-04,1.05290625e+00
-2.45600000e-04,1.05450000e+00
-2.44800000e-04,1.05328125e+00
-2.44000000e-04,1.05368750e+00
-2.43200000e-04,1.05387500e+00
-2.42400000e-04,1.05406250e+00
-2.41600000e-04,1.05384375e+00
-2.40800000e-04,1.05278125e+00
-2.40000000e-04,1.05353125e+00
-2.39200000e-04,1.05468750e+00
-2.38400000e-04,1.05465625e+00
-2.37600000e-04,1.05396875e+00
-2.36800000e-04,1.05428125e+00
-2.36000000e-04,1.05421875e+00
-2.35200000e-04,1.05400000e+00
-2.34400000e-04,1.05384375e+00
-2.33600000e-04,1.05250000e+00
-2.32800000e-04,1.05281250e+00
-2.32000000e-04,1.05346875e+00
-2.31200000e-04,1.05396875e+00
-2.30400000e-04,1.05265625e+00
-2.29600000e-04,1.05306250e+00
-2.28800000e-04,1.05368750e+00
-2.28000000e-04,1.05375000e+00
-2.27200000e-04,1.05381250e+00
-2.26400000e-04,1.05268750e+00
-2.25600000e-04,1.05287500e+00
-2.24800000e-04,1.05356250e+00
-2.24000000e-04,1.05443750e+00
-2.23200000e-04,1.05378125e+00
-2.22400000e-04,1.05409375e+00
-2.21600000e-04,1.05446875e+00
-2.20800000e-04,1.05396875e+00
-2.20000000e-04,1.05406250e+00
-2.19200000e-04,1.05253125e+00
-2.18400000e-04,1.05290625e+00
-2.17600000e-04,1.05381250e+00
-2.16800000e-04,1.05384375e+00
-2.16000000e-04,1.05275000e+00
-2.15200000e-04,1.05350000e+00
-2.14400000e-04,1.05331250e+00
-2.13600000e-04,1.05303125e+00
-2.12800000e-04,1.05328125e+00
